,member_id,contract_id,value
6001,260,21,16
6002,260,22,13
6003,261,0,-15
6004,261,1,16
6005,261,2,7
6006,261,3,-2
6007,261,4,17
6008,261,5,15
6009,261,6,17
6010,261,7,20
6011,261,8,-8
6012,261,9,6
6013,261,10,-5
6014,261,11,14
6015,261,12,-7
6016,261,13,-2
6017,261,14,18
6018,261,15,-10
6019,261,16,18
6020,261,17,-6
6021,261,18,15
6022,261,19,-19
6023,261,20,9
6024,261,21,16
6025,261,22,-15
6026,262,0,-16
6027,262,1,2
6028,262,2,13
6029,262,3,-13
6030,262,4,2
6031,262,5,-19
6032,262,6,12
6033,262,7,-1
6034,262,8,-10
6035,262,9,6
6036,262,10,8
6037,262,11,-15
6038,262,12,18
6039,262,13,3
6040,262,14,-16
6041,262,15,10
6042,262,16,8
6043,262,17,5
6044,262,18,14
6045,262,19,1
6046,262,20,13
6047,262,21,-1
6048,262,22,-2
6049,263,0,-9
6050,263,1,12
6051,263,2,11
6052,263,3,-4
6053,263,4,17
6054,263,5,-19
6055,263,6,-14
6056,263,7,13
6057,263,8,-8
6058,263,9,-1
6059,263,10,-20
6060,263,11,2
6061,263,12,13
6062,263,13,-15
6063,263,14,4
6064,263,15,11
6065,263,16,17
6066,263,17,20
6067,263,18,4
6068,263,19,-14
6069,263,20,-19
6070,263,21,-11
6071,263,22,2
6072,264,0,-13
6073,264,1,-13
6074,264,2,18
6075,264,3,20
6076,264,4,15
6077,264,5,14
6078,264,6,1
6079,264,7,-10
6080,264,8,-10
6081,264,9,-15
6082,264,10,-18
6083,264,11,9
6084,264,12,-3
6085,264,13,8
6086,264,14,-10
6087,264,15,-4
6088,264,16,19
6089,264,17,-14
6090,264,18,1
6091,264,19,-17
6092,264,20,-2
6093,264,21,8
6094,264,22,-10
6095,265,0,-18
6096,265,1,7
6097,265,2,-17
6098,265,3,-7
6099,265,4,-11
6100,265,5,9
6101,265,6,6
6102,265,7,20
6103,265,8,17
6104,265,9,-14
6105,265,10,-18
6106,265,11,-10
6107,265,12,-11
6108,265,13,17
6109,265,14,6
6110,265,15,-18
6111,265,16,17
6112,265,17,0
6113,265,18,-1
6114,265,19,9
6115,265,20,-5
6116,265,21,-20
6117,265,22,20
6118,266,0,-7
6119,266,1,2
6120,266,2,-7
6121,266,3,-8
6122,266,4,16
6123,266,5,-17
6124,266,6,11
6125,266,7,-15
6126,266,8,18
6127,266,9,6
6128,266,10,-1
6129,266,11,18
6130,266,12,5
6131,266,13,-2
6132,266,14,8
6133,266,15,-2
6134,266,16,7
6135,266,17,0
6136,266,18,0
6137,266,19,-10
6138,266,20,17
6139,266,21,8
6140,266,22,10
6141,267,0,-6
6142,267,1,-17
6143,267,2,-4
6144,267,3,-10
6145,267,4,-15
6146,267,5,-20
6147,267,6,-18
6148,267,7,-10
6149,267,8,11
6150,267,9,-2
6151,267,10,-13
6152,267,11,-19
6153,267,12,-7
6154,267,13,14
6155,267,14,-3
6156,267,15,-20
6157,267,16,18
6158,267,17,7
6159,267,18,-16
6160,267,19,-7
6161,267,20,-4
6162,267,21,-16
6163,267,22,-6
6164,268,0,11
6165,268,1,15
6166,268,2,20
6167,268,3,2
6168,268,4,17
6169,268,5,10
6170,268,6,-12
6171,268,7,7
6172,268,8,-9
6173,268,9,-13
6174,268,10,-10
6175,268,11,12
6176,268,12,-3
6177,268,13,3
6178,268,14,-6
6179,268,15,19
6180,268,16,-9
6181,268,17,2
6182,268,18,-19
6183,268,19,15
6184,268,20,15
6185,268,21,15
6186,268,22,-10
6187,269,0,-14
6188,269,1,18
6189,269,2,-6
6190,269,3,6
6191,269,4,-5
6192,269,5,-15
6193,269,6,10
6194,269,7,13
6195,269,8,12
6196,269,9,20
6197,269,10,6
6198,269,11,19
6199,269,12,15
6200,269,13,4
6201,269,14,5
6202,269,15,-17
6203,269,16,7
6204,269,17,-2
6205,269,18,-14
6206,269,19,0
6207,269,20,19
6208,269,21,10
6209,269,22,0
6210,270,0,14
6211,270,1,14
6212,270,2,15
6213,270,3,-11
6214,270,4,1
6215,270,5,4
6216,270,6,9
6217,270,7,-5
6218,270,8,7
6219,270,9,14
6220,270,10,20
6221,270,11,15
6222,270,12,-1
6223,270,13,-13
6224,270,14,-16
6225,270,15,1
6226,270,16,4
6227,270,17,15
6228,270,18,-2
6229,270,19,-14
6230,270,20,-16
6231,270,21,-5
6232,270,22,-13
6233,271,0,15
6234,271,1,-8
6235,271,2,-10
6236,271,3,4
6237,271,4,-2
6238,271,5,0
6239,271,6,19
6240,271,7,-19
6241,271,8,-14
6242,271,9,16
6243,271,10,2
6244,271,11,-11
6245,271,12,4
6246,271,13,-16
6247,271,14,-11
6248,271,15,6
6249,271,16,6
6250,271,17,20
6251,271,18,18
6252,271,19,17
6253,271,20,19
6254,271,21,-3
6255,271,22,17
6256,272,0,-16
6257,272,1,-15
6258,272,2,-7
6259,272,3,5
6260,272,4,-19
6261,272,5,12
6262,272,6,13
6263,272,7,11
6264,272,8,-2
6265,272,9,-6
6266,272,10,-3
6267,272,11,10
6268,272,12,-1
6269,272,13,-5
6270,272,14,4
6271,272,15,-9
6272,272,16,4
6273,272,17,-16
6274,272,18,7
6275,272,19,19
6276,272,20,-20
6277,272,21,20
6278,272,22,4
6279,273,0,-1
6280,273,1,17
6281,273,2,-7
6282,273,3,14
6283,273,4,13
6284,273,5,4
6285,273,6,8
6286,273,7,8
6287,273,8,12
6288,273,9,-19
6289,273,10,-11
6290,273,11,-11
6291,273,12,-17
6292,273,13,17
6293,273,14,11
6294,273,15,11
6295,273,16,-18
6296,273,17,-18
6297,273,18,13
6298,273,19,-18
6299,273,20,0
6300,273,21,9
6301,273,22,-8
6302,274,0,17
6303,274,1,5
6304,274,2,-9
6305,274,3,-2
6306,274,4,-7
6307,274,5,-5
6308,274,6,-15
6309,274,7,-19
6310,274,8,-3
6311,274,9,20
6312,274,10,-1
6313,274,11,-17
6314,274,12,9
6315,274,13,-12
6316,274,14,17
6317,274,15,16
6318,274,16,-4
6319,274,17,-4
6320,274,18,19
6321,274,19,8
6322,274,20,-9
6323,274,21,1
6324,274,22,14
6325,275,0,14
6326,275,1,2
6327,275,2,16
6328,275,3,-4
6329,275,4,0
6330,275,5,-5
6331,275,6,-20
6332,275,7,19
6333,275,8,4
6334,275,9,14
6335,275,10,-8
6336,275,11,-2
6337,275,12,-15
6338,275,13,4
6339,275,14,-11
6340,275,15,15
6341,275,16,-9
6342,275,17,15
6343,275,18,-3
6344,275,19,6
6345,275,20,-12
6346,275,21,7
6347,275,22,-2
6348,276,0,-12
6349,276,1,5
6350,276,2,15
6351,276,3,-18
6352,276,4,14
6353,276,5,-14
6354,276,6,1
6355,276,7,13
6356,276,8,4
6357,276,9,-20
6358,276,10,19
6359,276,11,-15
6360,276,12,-11
6361,276,13,11
6362,276,14,10
6363,276,15,-11
6364,276,16,1
6365,276,17,-19
6366,276,18,-15
6367,276,19,-9
6368,276,20,-17
6369,276,21,4
6370,276,22,14
6371,277,0,19
6372,277,1,1
6373,277,2,13
6374,277,3,1
6375,277,4,-8
6376,277,5,0
6377,277,6,4
6378,277,7,-13
6379,277,8,-3
6380,277,9,-4
6381,277,10,-15
6382,277,11,19
6383,277,12,9
6384,277,13,10
6385,277,14,-16
6386,277,15,-11
6387,277,16,-16
6388,277,17,-17
6389,277,18,-1
6390,277,19,-19
6391,277,20,-13
6392,277,21,-20
6393,277,22,7
6394,278,0,18
6395,278,1,-8
6396,278,2,15
6397,278,3,2
6398,278,4,-18
6399,278,5,5
6400,278,6,-4
6401,278,7,-1
6402,278,8,13
6403,278,9,2
6404,278,10,-8
6405,278,11,-6
6406,278,12,-18
6407,278,13,-13
6408,278,14,18
6409,278,15,13
6410,278,16,4
6411,278,17,3
6412,278,18,-9
6413,278,19,-20
6414,278,20,-5
6415,278,21,10
6416,278,22,-17
6417,279,0,-20
6418,279,1,3
6419,279,2,16
6420,279,3,11
6421,279,4,9
6422,279,5,-5
6423,279,6,-8
6424,279,7,-11
6425,279,8,-4
6426,279,9,3
6427,279,10,-16
6428,279,11,15
6429,279,12,2
6430,279,13,19
6431,279,14,5
6432,279,15,9
6433,279,16,19
6434,279,17,-6
6435,279,18,-4
6436,279,19,-14
6437,279,20,14
6438,279,21,14
6439,279,22,-13
6440,280,0,0
6441,280,1,18
6442,280,2,6
6443,280,3,-15
6444,280,4,16
6445,280,5,-4
6446,280,6,13
6447,280,7,15
6448,280,8,9
6449,280,9,19
6450,280,10,16
6451,280,11,5
6452,280,12,-5
6453,280,13,7
6454,280,14,-19
6455,280,15,-14
6456,280,16,-20
6457,280,17,0
6458,280,18,12
6459,280,19,5
6460,280,20,-14
6461,280,21,6
6462,280,22,-3
6463,281,0,4
6464,281,1,5
6465,281,2,-13
6466,281,3,-19
6467,281,4,-6
6468,281,5,7
6469,281,6,11
6470,281,7,-18
6471,281,8,-11
6472,281,9,-20
6473,281,10,10
6474,281,11,13
6475,281,12,7
6476,281,13,19
6477,281,14,4
6478,281,15,7
6479,281,16,3
6480,281,17,8
6481,281,18,-1
6482,281,19,5
6483,281,20,-7
6484,281,21,-2
6485,281,22,17
6486,282,0,7
6487,282,1,13
6488,282,2,8
6489,282,3,3
6490,282,4,20
6491,282,5,-4
6492,282,6,20
6493,282,7,-1
6494,282,8,-15
6495,282,9,19
6496,282,10,13
6497,282,11,19
6498,282,12,-3
6499,282,13,17
6500,282,14,9
6501,282,15,2
6502,282,16,-11
6503,282,17,16
6504,282,18,12
6505,282,19,-2
6506,282,20,-12
6507,282,21,-19
6508,282,22,9
6509,283,0,15
6510,283,1,-2
6511,283,2,14
6512,283,3,12
6513,283,4,15
6514,283,5,-16
6515,283,6,11
6516,283,7,-14
6517,283,8,12
6518,283,9,9
6519,283,10,-4
6520,283,11,-16
6521,283,12,12
6522,283,13,-11
6523,283,14,-6
6524,283,15,17
6525,283,16,1
6526,283,17,10
6527,283,18,-9
6528,283,19,20
6529,283,20,5
6530,283,21,13
6531,283,22,8
6532,284,0,-1
6533,284,1,-16
6534,284,2,8
6535,284,3,-20
6536,284,4,1
6537,284,5,-4
6538,284,6,10
6539,284,7,7
6540,284,8,6
6541,284,9,-8
6542,284,10,8
6543,284,11,15
6544,284,12,-12
6545,284,13,13
6546,284,14,20
6547,284,15,18
6548,284,16,-19
6549,284,17,-20
6550,284,18,15
6551,284,19,-20
6552,284,20,-2
6553,284,21,-13
6554,284,22,8
6555,285,0,-4
6556,285,1,9
6557,285,2,-16
6558,285,3,-19
6559,285,4,13
6560,285,5,-2
6561,285,6,15
6562,285,7,7
6563,285,8,13
6564,285,9,-19
6565,285,10,-18
6566,285,11,14
6567,285,12,-9
6568,285,13,-19
6569,285,14,-10
6570,285,15,-11
6571,285,16,1
6572,285,17,-15
6573,285,18,-15
6574,285,19,-2
6575,285,20,14
6576,285,21,9
6577,285,22,-12
6578,286,0,2
6579,286,1,8
6580,286,2,5
6581,286,3,-7
6582,286,4,-7
6583,286,5,-4
6584,286,6,-9
6585,286,7,-6
6586,286,8,-16
6587,286,9,-9
6588,286,10,-17
6589,286,11,18
6590,286,12,-16
6591,286,13,6
6592,286,14,-14
6593,286,15,19
6594,286,16,14
6595,286,17,-9
6596,286,18,12
6597,286,19,15
6598,286,20,-6
6599,286,21,20
6600,286,22,-10
6601,287,0,12
6602,287,1,13
6603,287,2,-13
6604,287,3,-19
6605,287,4,5
6606,287,5,-6
6607,287,6,14
6608,287,7,-15
6609,287,8,14
6610,287,9,-9
6611,287,10,12
6612,287,11,7
6613,287,12,8
6614,287,13,-18
6615,287,14,9
6616,287,15,10
6617,287,16,12
6618,287,17,-10
6619,287,18,-17
6620,287,19,1
6621,287,20,-13
6622,287,21,-8
6623,287,22,4
6624,288,0,9
6625,288,1,4
6626,288,2,13
6627,288,3,-14
6628,288,4,-3
6629,288,5,6
6630,288,6,11
6631,288,7,2
6632,288,8,16
6633,288,9,-5
6634,288,10,9
6635,288,11,5
6636,288,12,-9
6637,288,13,-10
6638,288,14,4
6639,288,15,-18
6640,288,16,-20
6641,288,17,-20
6642,288,18,-3
6643,288,19,15
6644,288,20,20
6645,288,21,3
6646,288,22,-1
6647,289,0,10
6648,289,1,19
6649,289,2,-13
6650,289,3,-13
6651,289,4,12
6652,289,5,18
6653,289,6,0
6654,289,7,-7
6655,289,8,-7
6656,289,9,-15
6657,289,10,-5
6658,289,11,5
6659,289,12,1
6660,289,13,4
6661,289,14,8
6662,289,15,13
6663,289,16,-5
6664,289,17,-20
6665,289,18,-10
6666,289,19,0
6667,289,20,-14
6668,289,21,-7
6669,289,22,-12
6670,290,0,8
6671,290,1,18
6672,290,2,6
6673,290,3,-12
6674,290,4,-8
6675,290,5,-20
6676,290,6,2
6677,290,7,5
6678,290,8,12
6679,290,9,6
6680,290,10,20
6681,290,11,-20
6682,290,12,-5
6683,290,13,8
6684,290,14,-16
6685,290,15,12
6686,290,16,-11
6687,290,17,12
6688,290,18,-15
6689,290,19,19
6690,290,20,18
6691,290,21,-10
6692,290,22,-15
6693,291,0,-7
6694,291,1,3
6695,291,2,7
6696,291,3,-14
6697,291,4,18
6698,291,5,-2
6699,291,6,-11
6700,291,7,8
6701,291,8,-10
6702,291,9,4
6703,291,10,15
6704,291,11,6
6705,291,12,-20
6706,291,13,13
6707,291,14,10
6708,291,15,13
6709,291,16,20
6710,291,17,13
6711,291,18,-19
6712,291,19,3
6713,291,20,-20
6714,291,21,-11
6715,291,22,-17
6716,292,0,16
6717,292,1,-19
6718,292,2,20
6719,292,3,10
6720,292,4,-10
6721,292,5,10
6722,292,6,17
6723,292,7,-13
6724,292,8,-14
6725,292,9,-9
6726,292,10,-11
6727,292,11,-13
6728,292,12,-18
6729,292,13,-5
6730,292,14,1
6731,292,15,-6
6732,292,16,-2
6733,292,17,0
6734,292,18,13
6735,292,19,-7
6736,292,20,20
6737,292,21,-18
6738,292,22,-4
6739,293,0,-17
6740,293,1,-6
6741,293,2,-12
6742,293,3,-5
6743,293,4,-4
6744,293,5,5
6745,293,6,2
6746,293,7,-3
6747,293,8,-8
6748,293,9,-20
6749,293,10,-20
6750,293,11,-5
6751,293,12,19
6752,293,13,-17
6753,293,14,-8
6754,293,15,20
6755,293,16,6
6756,293,17,-12
6757,293,18,4
6758,293,19,-12
6759,293,20,14
6760,293,21,-19
6761,293,22,-7
6762,294,0,-3
6763,294,1,-9
6764,294,2,-1
6765,294,3,9
6766,294,4,20
6767,294,5,10
6768,294,6,-8
6769,294,7,-4
6770,294,8,1
6771,294,9,1
6772,294,10,8
6773,294,11,-8
6774,294,12,-10
6775,294,13,-6
6776,294,14,13
6777,294,15,14
6778,294,16,2
6779,294,17,-20
6780,294,18,4
6781,294,19,18
6782,294,20,-4
6783,294,21,-12
6784,294,22,-6
6785,295,0,-1
6786,295,1,-4
6787,295,2,11
6788,295,3,-1
6789,295,4,17
6790,295,5,-12
6791,295,6,-16
6792,295,7,-17
6793,295,8,-3
6794,295,9,16
6795,295,10,16
6796,295,11,18
6797,295,12,-10
6798,295,13,-10
6799,295,14,0
6800,295,15,-18
6801,295,16,4
6802,295,17,-2
6803,295,18,-17
6804,295,19,-1
6805,295,20,-2
6806,295,21,9
6807,295,22,-18
6808,296,0,-9
6809,296,1,-17
6810,296,2,1
6811,296,3,-6
6812,296,4,-6
6813,296,5,0
6814,296,6,-5
6815,296,7,-7
6816,296,8,1
6817,296,9,7
6818,296,10,-17
6819,296,11,17
6820,296,12,-1
6821,296,13,17
6822,296,14,-12
6823,296,15,18
6824,296,16,6
6825,296,17,12
6826,296,18,-13
6827,296,19,5
6828,296,20,-14
6829,296,21,11
6830,296,22,17
6831,297,0,7
6832,297,1,-7
6833,297,2,2
6834,297,3,-3
6835,297,4,9
6836,297,5,-4
6837,297,6,16
6838,297,7,11
6839,297,8,-6
6840,297,9,11
6841,297,10,0
6842,297,11,-15
6843,297,12,6
6844,297,13,-10
6845,297,14,-18
6846,297,15,12
6847,297,16,3
6848,297,17,-7
6849,297,18,-13
6850,297,19,-16
6851,297,20,-5
6852,297,21,-13
6853,297,22,-4
6854,298,0,13
6855,298,1,11
6856,298,2,-20
6857,298,3,-1
6858,298,4,1
6859,298,5,10
6860,298,6,-10
6861,298,7,-14
6862,298,8,-3
6863,298,9,-5
6864,298,10,19
6865,298,11,-11
6866,298,12,0
6867,298,13,0
6868,298,14,12
6869,298,15,4
6870,298,16,7
6871,298,17,2
6872,298,18,3
6873,298,19,10
6874,298,20,16
6875,298,21,-8
6876,298,22,-9
6877,299,0,-11
6878,299,1,-15
6879,299,2,-4
6880,299,3,-8
6881,299,4,-11
6882,299,5,-7
6883,299,6,-8
6884,299,7,-7
6885,299,8,-1
6886,299,9,19
6887,299,10,-7
6888,299,11,-19
6889,299,12,6
6890,299,13,-9
6891,299,14,3
6892,299,15,14
6893,299,16,4
6894,299,17,-20
6895,299,18,-11
6896,299,19,14
6897,299,20,17
6898,299,21,7
6899,299,22,13
6900,300,0,-20
6901,300,1,15
6902,300,2,-2
6903,300,3,-3
6904,300,4,-11
6905,300,5,14
6906,300,6,16
6907,300,7,-17
6908,300,8,-5
6909,300,9,7
6910,300,10,-18
6911,300,11,14
6912,300,12,6
6913,300,13,12
6914,300,14,12
6915,300,15,-12
6916,300,16,8
6917,300,17,9
6918,300,18,-3
6919,300,19,13
6920,300,20,20
6921,300,21,-19
6922,300,22,8
6923,301,0,-13
6924,301,1,12
6925,301,2,15
6926,301,3,-20
6927,301,4,-2
6928,301,5,-8
6929,301,6,-19
6930,301,7,-2
6931,301,8,-3
6932,301,9,18
6933,301,10,-10
6934,301,11,-19
6935,301,12,-8
6936,301,13,-15
6937,301,14,-20
6938,301,15,-15
6939,301,16,5
6940,301,17,-19
6941,301,18,18
6942,301,19,14
6943,301,20,-17
6944,301,21,-11
6945,301,22,-18
6946,302,0,12
6947,302,1,2
6948,302,2,-6
6949,302,3,17
6950,302,4,-1
6951,302,5,5
6952,302,6,1
6953,302,7,4
6954,302,8,2
6955,302,9,-7
6956,302,10,8
6957,302,11,2
6958,302,12,6
6959,302,13,1
6960,302,14,-7
6961,302,15,20
6962,302,16,16
6963,302,17,19
6964,302,18,-16
6965,302,19,13
6966,302,20,17
6967,302,21,-11
6968,302,22,-15
6969,303,0,17
6970,303,1,19
6971,303,2,-8
6972,303,3,4
6973,303,4,-17
6974,303,5,17
6975,303,6,18
6976,303,7,7
6977,303,8,-5
6978,303,9,-9
6979,303,10,-13
6980,303,11,19
6981,303,12,11
6982,303,13,14
6983,303,14,16
6984,303,15,2
6985,303,16,20
6986,303,17,-6
6987,303,18,-5
6988,303,19,-3
6989,303,20,11
6990,303,21,10
6991,303,22,-12
6992,304,0,-11
6993,304,1,2
6994,304,2,-14
6995,304,3,-6
6996,304,4,12
6997,304,5,-1
6998,304,6,-16
6999,304,7,7
7000,304,8,-20
7001,304,9,16
7002,304,10,1
7003,304,11,-3
7004,304,12,5
7005,304,13,13
7006,304,14,-15
7007,304,15,17
7008,304,16,16
7009,304,17,-6
7010,304,18,-5
7011,304,19,8
7012,304,20,-11
7013,304,21,-13
7014,304,22,17
7015,305,0,10
7016,305,1,18
7017,305,2,7
7018,305,3,15
7019,305,4,-14
7020,305,5,-16
7021,305,6,-17
7022,305,7,-11
7023,305,8,-11
7024,305,9,12
7025,305,10,9
7026,305,11,-5
7027,305,12,15
7028,305,13,11
7029,305,14,4
7030,305,15,-7
7031,305,16,5
7032,305,17,-17
7033,305,18,4
7034,305,19,12
7035,305,20,-12
7036,305,21,-12
7037,305,22,11
7038,306,0,-11
7039,306,1,17
7040,306,2,-1
7041,306,3,-19
7042,306,4,17
7043,306,5,-19
7044,306,6,20
7045,306,7,-18
7046,306,8,20
7047,306,9,8
7048,306,10,-17
7049,306,11,-14
7050,306,12,0
7051,306,13,-18
7052,306,14,5
7053,306,15,-5
7054,306,16,-10
7055,306,17,-17
7056,306,18,18
7057,306,19,-5
7058,306,20,-14
7059,306,21,1
7060,306,22,-4
7061,307,0,12
7062,307,1,-16
7063,307,2,11
7064,307,3,-12
7065,307,4,-9
7066,307,5,14
7067,307,6,7
7068,307,7,14
7069,307,8,-6
7070,307,9,-16
7071,307,10,6
7072,307,11,-13
7073,307,12,-16
7074,307,13,3
7075,307,14,9
7076,307,15,7
7077,307,16,-7
7078,307,17,-10
7079,307,18,0
7080,307,19,7
7081,307,20,5
7082,307,21,-17
7083,307,22,-1
7084,308,0,2
7085,308,1,-15
7086,308,2,-12
7087,308,3,-8
7088,308,4,9
7089,308,5,0
7090,308,6,20
7091,308,7,-18
7092,308,8,-9
7093,308,9,-18
7094,308,10,20
7095,308,11,19
7096,308,12,14
7097,308,13,20
7098,308,14,-11
7099,308,15,-1
7100,308,16,-2
7101,308,17,-17
7102,308,18,6
7103,308,19,-14
7104,308,20,7
7105,308,21,18
7106,308,22,-19
7107,309,0,9
7108,309,1,1
7109,309,2,7
7110,309,3,4
7111,309,4,10
7112,309,5,1
7113,309,6,-1
7114,309,7,-11
7115,309,8,20
7116,309,9,5
7117,309,10,6
7118,309,11,-6
7119,309,12,20
7120,309,13,3
7121,309,14,-6
7122,309,15,15
7123,309,16,18
7124,309,17,18
7125,309,18,-6
7126,309,19,-7
7127,309,20,-10
7128,309,21,2
7129,309,22,8
7130,310,0,1
7131,310,1,6
7132,310,2,-7
7133,310,3,-11
7134,310,4,6
7135,310,5,10
7136,310,6,12
7137,310,7,-8
7138,310,8,8
7139,310,9,-16
7140,310,10,2
7141,310,11,-5
7142,310,12,-20
7143,310,13,2
7144,310,14,0
7145,310,15,-15
7146,310,16,-1
7147,310,17,16
7148,310,18,15
7149,310,19,10
7150,310,20,17
7151,310,21,8
7152,310,22,-18
7153,311,0,-9
7154,311,1,-16
7155,311,2,19
7156,311,3,8
7157,311,4,7
7158,311,5,7
7159,311,6,14
7160,311,7,1
7161,311,8,-18
7162,311,9,-4
7163,311,10,-20
7164,311,11,11
7165,311,12,-16
7166,311,13,-20
7167,311,14,-15
7168,311,15,-6
7169,311,16,-15
7170,311,17,18
7171,311,18,14
7172,311,19,-2
7173,311,20,17
7174,311,21,5
7175,311,22,-16
7176,312,0,-7
7177,312,1,7
7178,312,2,-11
7179,312,3,-15
7180,312,4,-8
7181,312,5,-17
7182,312,6,14
7183,312,7,-1
7184,312,8,12
7185,312,9,-1
7186,312,10,-13
7187,312,11,-8
7188,312,12,-18
7189,312,13,3
7190,312,14,-20
7191,312,15,-15
7192,312,16,12
7193,312,17,15
7194,312,18,16
7195,312,19,15
7196,312,20,-13
7197,312,21,-16
7198,312,22,10
7199,313,0,16
7200,313,1,13
7201,313,2,1
7202,313,3,-1
7203,313,4,6
7204,313,5,-17
7205,313,6,-1
7206,313,7,9
7207,313,8,-3
7208,313,9,-16
7209,313,10,10
7210,313,11,20
7211,313,12,2
7212,313,13,17
7213,313,14,-12
7214,313,15,3
7215,313,16,9
7216,313,17,4
7217,313,18,-2
7218,313,19,3
7219,313,20,12
7220,313,21,-16
7221,313,22,-5
7222,314,0,6
7223,314,1,5
7224,314,2,-16
7225,314,3,10
7226,314,4,10
7227,314,5,-3
7228,314,6,-11
7229,314,7,9
7230,314,8,-9
7231,314,9,-12
7232,314,10,15
7233,314,11,18
7234,314,12,11
7235,314,13,-15
7236,314,14,19
7237,314,15,1
7238,314,16,16
7239,314,17,19
7240,314,18,-20
7241,314,19,11
7242,314,20,6
7243,314,21,-10
7244,314,22,14
7245,315,0,10
7246,315,1,-1
7247,315,2,18
7248,315,3,14
7249,315,4,-7
7250,315,5,-12
7251,315,6,17
7252,315,7,-4
7253,315,8,13
7254,315,9,17
7255,315,10,-2
7256,315,11,-10
7257,315,12,-10
7258,315,13,12
7259,315,14,15
7260,315,15,-20
7261,315,16,-11
7262,315,17,15
7263,315,18,13
7264,315,19,-7
7265,315,20,-3
7266,315,21,20
7267,315,22,-7
7268,316,0,-17
7269,316,1,-4
7270,316,2,-20
7271,316,3,-6
7272,316,4,-3
7273,316,5,12
7274,316,6,11
7275,316,7,-2
7276,316,8,-14
7277,316,9,1
7278,316,10,-3
7279,316,11,-3
7280,316,12,-9
7281,316,13,-15
7282,316,14,-7
7283,316,15,20
7284,316,16,13
7285,316,17,-18
7286,316,18,-10
7287,316,19,-8
7288,316,20,17
7289,316,21,-17
7290,316,22,10
7291,317,0,8
7292,317,1,15
7293,317,2,-6
7294,317,3,9
7295,317,4,17
7296,317,5,7
7297,317,6,6
7298,317,7,18
7299,317,8,5
7300,317,9,16
7301,317,10,-4
7302,317,11,15
7303,317,12,-4
7304,317,13,8
7305,317,14,17
7306,317,15,15
7307,317,16,7
7308,317,17,2
7309,317,18,15
7310,317,19,-14
7311,317,20,-5
7312,317,21,4
7313,317,22,7
7314,318,0,8
7315,318,1,-4
7316,318,2,18
7317,318,3,14
7318,318,4,4
7319,318,5,19
7320,318,6,-1
7321,318,7,9
7322,318,8,-20
7323,318,9,-14
7324,318,10,5
7325,318,11,-18
7326,318,12,4
7327,318,13,-10
7328,318,14,16
7329,318,15,-7
7330,318,16,18
7331,318,17,7
7332,318,18,-13
7333,318,19,-1
7334,318,20,14
7335,318,21,-16
7336,318,22,-4
7337,319,0,14
7338,319,1,-16
7339,319,2,15
7340,319,3,0
7341,319,4,-20
7342,319,5,0
7343,319,6,-1
7344,319,7,6
7345,319,8,12
7346,319,9,16
7347,319,10,-2
7348,319,11,18
7349,319,12,-6
7350,319,13,17
7351,319,14,-1
7352,319,15,18
7353,319,16,14
7354,319,17,-15
7355,319,18,-1
7356,319,19,19
7357,319,20,-8
7358,319,21,20
7359,319,22,7
7360,320,0,17
7361,320,1,-10
7362,320,2,5
7363,320,3,-9
7364,320,4,-16
7365,320,5,-7
7366,320,6,-18
7367,320,7,1
7368,320,8,-10
7369,320,9,-18
7370,320,10,-4
7371,320,11,19
7372,320,12,14
7373,320,13,-18
7374,320,14,4
7375,320,15,16
7376,320,16,7
7377,320,17,13
7378,320,18,14
7379,320,19,1
7380,320,20,16
7381,320,21,-18
7382,320,22,-17
7383,321,0,0
7384,321,1,3
7385,321,2,6
7386,321,3,-2
7387,321,4,3
7388,321,5,15
7389,321,6,-16
7390,321,7,-12
7391,321,8,-11
7392,321,9,-10
7393,321,10,3
7394,321,11,19
7395,321,12,-20
7396,321,13,1
7397,321,14,-20
7398,321,15,-7
7399,321,16,-20
7400,321,17,-14
7401,321,18,8
7402,321,19,-10
7403,321,20,-9
7404,321,21,-6
7405,321,22,-18
7406,322,0,11
7407,322,1,-12
7408,322,2,13
7409,322,3,-20
7410,322,4,-3
7411,322,5,10
7412,322,6,-6
7413,322,7,4
7414,322,8,17
7415,322,9,7
7416,322,10,7
7417,322,11,16
7418,322,12,3
7419,322,13,-5
7420,322,14,3
7421,322,15,12
7422,322,16,-4
7423,322,17,4
7424,322,18,-19
7425,322,19,-12
7426,322,20,18
7427,322,21,-13
7428,322,22,-14
7429,323,0,16
7430,323,1,2
7431,323,2,-2
7432,323,3,-13
7433,323,4,-2
7434,323,5,7
7435,323,6,-8
7436,323,7,-13
7437,323,8,6
7438,323,9,4
7439,323,10,-10
7440,323,11,13
7441,323,12,1
7442,323,13,-12
7443,323,14,15
7444,323,15,17
7445,323,16,-2
7446,323,17,12
7447,323,18,-12
7448,323,19,-3
7449,323,20,-7
7450,323,21,-16
7451,323,22,-18
7452,324,0,15
7453,324,1,10
7454,324,2,2
7455,324,3,17
7456,324,4,-10
7457,324,5,7
7458,324,6,16
7459,324,7,18
7460,324,8,5
7461,324,9,-8
7462,324,10,6
7463,324,11,-2
7464,324,12,-15
7465,324,13,-13
7466,324,14,-17
7467,324,15,-4
7468,324,16,-19
7469,324,17,-15
7470,324,18,0
7471,324,19,-6
7472,324,20,-5
7473,324,21,5
7474,324,22,-3
7475,325,0,16
